Market,Brand,Model,Body_Type,Fuel_Type,Year,Available_Date,Dealer,City,Province,Type,Version,Ext_Color,Int_Color,RRP_EUR,Monthly_EUR,APR_pct,Availability,Engine_Raw,URL
ES,Audi,S5 Avant,ESTATE,ICE,2025.0,2026-06-08,VGRS BARCELONA,Barcelona,Barcelona,Nuevo,3,Azul Horizonte Metalizado,,77706.23,,,soon,Gasolina,https://entry.audi.com/entry?country=es&language=es&ctx=aesnwb&id=RVNQMDA4NzIwMTYzOTcxLTIwMjU=
ES,Audi,Q5 Sportback e-hybrid,SAV,PHEV,2026.0,2026-06-08,QUADIS MOTORSOL,Sant Boi De Llobregat,,Nuevo,4,Gris Daytona Efecto Perla,,77900.96,,,soon,Híbrido,https://entry.audi.com/entry?country=es&language=es&ctx=aesnwb&id=RVNQMzAzODQwMjEzMTgyLTIwMjU=
ES,Audi,Q5 Sportback,SAV,ICE,2025.0,2026-06-08,"F- TOME, S- A",Madrid,Madrid,Nuevo,0,Gris Daytona Efecto Perla,,77904.66,,,soon,Diésel,https://entry.audi.com/entry?country=es&language=es&ctx=aesnwb&id=RVNQMDAxNjgwMTYwMjgxLTIwMjU=
ES,Audi,Q3 Sportback,SAV,ICE,2026.0,2026-06-08,VILAMOBIL MOTOR,Tarragona,Tarragona,Nuevo,,O4,,77943.91,,,soon,Gasolina,https://entry.audi.com/entry?country=es&language=es&ctx=aesnwb&id=RVNQMjAwMTIwMDA4NzM0LTIwMjY=
ES,Audi,Q5 SUV,SAV,ICE,2025.0,2026-06-08,"URAL MOTOR, S-L",Burgos,Burgos,Nuevo,3,Verde Distrito Metalizado,,77944.99,,,soon,Diésel,https://entry.audi.com/entry?country=es&language=es&ctx=aesnwb&id=RVNQMDA5NDQwMTc0MjExLTIwMjU=
ES,Audi,Q5 SUV e-hybrid,SAV,PHEV,2025.0,2026-06-08,"HUERTAS MOTOR, S-L- (CARTAGENA)",Cartagena,Murcia,Nuevo,1,Gris Daytona Efecto Perla,,77962.44,,,soon,Híbrido,https://entry.audi.com/entry?country=es&language=es&ctx=aesnwb&id=RVNQMDA2NTcwMTQxMDEyLTIwMjU=
ES,Audi,A6 Avant,ESTATE,ICE,2026.0,2026-06-08,"SUPERWAGEN, S-A",Sant Cugat,,Nuevo,5,Negro Mito Metalizado,,78029.57,,,soon,Diésel,https://entry.audi.com/entry?country=es&language=es&ctx=aesnwb&id=RVNQMjAwMTYwMTczNTA3LTIwMjU=
ES,Audi,Q5 Sportback,SAV,ICE,2025.0,2026-06-08,VILAMOBIL MOTOR,Tarragona,Tarragona,Nuevo,0,Gris Daytona Efecto Perla,,78033.09,,,soon,Diésel,https://entry.audi.com/entry?country=es&language=es&ctx=aesnwb&id=RVNQMjAwMTIwMDQ2ODM1LTIwMjU=
ES,Audi,Q5 Sportback,SAV,ICE,2025.0,2026-06-08,"GARAJE DALMAU, S-A",Lleida,Lleida,Nuevo,0,Gris Tambora Metalizado,,78033.09,,,soon,Diésel,https://entry.audi.com/entry?country=es&language=es&ctx=aesnwb&id=RVNQMDA0MTEwMTU2NDM3LTIwMjU=
ES,Audi,Q5 Sportback,SAV,ICE,2025.0,2026-06-08,VGRS MADRID,Madrid,Madrid,Nuevo,0,Azul Navarra Metalizado,,78105.0,,,soon,Diésel,https://entry.audi.com/entry?country=es&language=es&ctx=aesnwb&id=RVNQMDA4NjkwMTU0NzIyLTIwMjU=
ES,Audi,Q5 Sportback,SAV,ICE,2025.0,2026-06-08,VGRS MADRID,Madrid,Madrid,Nuevo,0,Azul Navarra Metalizado,,78105.0,,,soon,Diésel,https://entry.audi.com/entry?country=es&language=es&ctx=aesnwb&id=RVNQMDA4NjkwMTU0NzIwLTIwMjU=
ES,Audi,Q5 Sportback,SAV,ICE,2025.0,2026-06-08,VGRS MADRID,Madrid,Madrid,Nuevo,0,Azul Ultra Metalizado,,78105.0,,,soon,Diésel,https://entry.audi.com/entry?country=es&language=es&ctx=aesnwb&id=RVNQMDA4NjkwMTU0NzE5LTIwMjU=
ES,Audi,Q5 Sportback,SAV,ICE,2025.0,2026-06-08,VGRS MADRID,Madrid,Madrid,Nuevo,0,Azul Navarra Metalizado,,78105.0,,,soon,Diésel,https://entry.audi.com/entry?country=es&language=es&ctx=aesnwb&id=RVNQMDA4NjkwMTU0NzIxLTIwMjU=
ES,Audi,Q5 Sportback,SAV,ICE,2025.0,2026-06-08,VGRS MADRID,Madrid,Madrid,Nuevo,0,Blanco Glaciar Metalizado,,78105.0,,,soon,Diésel,https://entry.audi.com/entry?country=es&language=es&ctx=aesnwb&id=RVNQMDA4NjkwMTYwMjQ1LTIwMjU=
ES,Audi,Q5 Sportback,SAV,ICE,2025.0,2026-06-08,VGRS MADRID,Madrid,Madrid,Nuevo,0,Blanco Glaciar Metalizado,,78105.0,,,soon,Diésel,https://entry.audi.com/entry?country=es&language=es&ctx=aesnwb&id=RVNQMDA4NjkwMTYwMjQ2LTIwMjU=
ES,Audi,Q5 Sportback,SAV,ICE,2025.0,2026-06-08,A-V-I-S-A,Sevilla,Sevilla,Nuevo,0,Gris Daytona Efecto Perla,,78105.0,,,soon,Diésel,https://entry.audi.com/entry?country=es&language=es&ctx=aesnwb&id=RVNQMDQ1NjEwMTYwMzI0LTIwMjU=
ES,Audi,Q5 Sportback,SAV,ICE,2025.0,2026-06-08,"F- TOME, S- A",Madrid,Madrid,Nuevo,0,Gris Daytona Efecto Perla,,78145.11,,,soon,Diésel,https://entry.audi.com/entry?country=es&language=es&ctx=aesnwb&id=RVNQMDAxNjgwMTYwMzA1LTIwMjU=
ES,Audi,Q5 SUV,SAV,ICE,2025.0,2026-06-08,"V- PEREZ RUMBAO, S-A  (VEPERSA)",Pontevedra,Pontevedra,Nuevo,3,Gris Daytona Efecto Perla,,78197.75,,,soon,Diésel,https://entry.audi.com/entry?country=es&language=es&ctx=aesnwb&id=RVNQMDA2NDgwMDQ0NDQxLTIwMjU=
ES,Audi,Q5 Sportback,SAV,ICE,2025.0,2026-06-08,"SERRAMOVIL, S-A",Elche,Alicante,Nuevo,0,Blanco Arkona,,78224.39,,,soon,Diésel,https://entry.audi.com/entry?country=es&language=es&ctx=aesnwb&id=RVNQMDExNTgwMTYwMjUxLTIwMjU=
ES,Audi,Q5 Sportback,SAV,ICE,2025.0,2026-06-08,"SERRAMOVIL, S-A",Elche,Alicante,Nuevo,0,Blanco Arkona,,78224.39,,,soon,Diésel,https://entry.audi.com/entry?country=es&language=es&ctx=aesnwb&id=RVNQMDExNTgwMTYwMjUyLTIwMjU=
ES,Audi,Q6 Sportback e-tron,SAV,BEV,2026.0,2026-06-08,"SERRAMOVIL, S-A",Elche,Alicante,Nuevo,1,Negro Mito Metalizado,,78252.66,,,soon,Eléctrico,https://entry.audi.com/entry?country=es&language=es&ctx=aesnwb&id=RVNQMDExNTgwMDUwMDEzLTIwMjY=
ES,Audi,Q5 SUV,SAV,ICE,2025.0,2026-06-08,M-CONDE PREMIUM,Leganés,Madrid,Nuevo,3,Verde Distrito Metalizado,,78375.08,,,soon,Diésel,https://entry.audi.com/entry?country=es&language=es&ctx=aesnwb&id=RVNQMDA0NTEwMTc1NzcxLTIwMjU=
ES,Audi,Q5 SUV,SAV,ICE,2025.0,2026-06-08,M-CONDE PREMIUM,Leganés,Madrid,Nuevo,3,Azul Navarra Metalizado,,78375.08,,,soon,Diésel,https://entry.audi.com/entry?country=es&language=es&ctx=aesnwb&id=RVNQMDA0NTEwMTc2NTY1LTIwMjU=
ES,Audi,Q5 SUV,SAV,ICE,2025.0,2026-06-08,"MEDEA MOTOR, S-L",Palma de Mallorca,Baleares,Nuevo,3,Gris Daytona Efecto Perla,,78386.66,,,soon,Diésel,https://entry.audi.com/entry?country=es&language=es&ctx=aesnwb&id=RVNQMDEwMDEwMTY3NDM5LTIwMjU=
ES,Audi,Q5 Sportback,SAV,ICE,2025.0,2026-06-08,SEALCO MOTOR,Alcorcón,Madrid,Nuevo,0,Gris Daytona Efecto Perla,,78475.65,,,soon,Diésel,https://entry.audi.com/entry?country=es&language=es&ctx=aesnwb&id=RVNQMzAzMDgwMDIyODE5LTIwMjU=
ES,Audi,Q5 Sportback,SAV,ICE,2025.0,2026-06-08,"SERRAMOVIL, S-A",Elche,Alicante,Nuevo,0,Gris Tambora Metalizado,,78475.65,,,soon,Diésel,https://entry.audi.com/entry?country=es&language=es&ctx=aesnwb&id=RVNQMDExNTgwMDIyODE4LTIwMjU=
ES,Audi,A5 Avant,ESTATE,ICE,2026.0,2026-06-08,"SAFAMOTOR, S-A",Málaga,Málaga,Nuevo,1,Negro Mito Metalizado,,78483.33,,,soon,Gasolina,https://entry.audi.com/entry?country=es&language=es&ctx=aesnwb&id=RVNQMDEwOTAwMDU4NDMyLTIwMjY=
ES,Audi,Q5 SUV,SAV,ICE,2025.0,2026-06-08,ALDAUTO,Colmenar Viejo,,Nuevo,3,Rojo Granadina Metalizado,,78590.08,,,soon,Diésel,https://entry.audi.com/entry?country=es&language=es&ctx=aesnwb&id=RVNQMDAzMjkwMDIyODExLTIwMjU=
ES,Audi,Q5 Sportback,SAV,ICE,2025.0,2026-06-08,SEALCO MOTOR,Alcorcón,Madrid,Nuevo,0,Dorado Sakhir Metalizado,,78611.65,,,soon,Diésel,https://entry.audi.com/entry?country=es&language=es&ctx=aesnwb&id=RVNQMzAzMDgwMDEwNzQ1LTIwMjU=
ES,Audi,Q5 SUV,SAV,ICE,2025.0,2026-06-08,"TARTIERE AUTO, S-L",Lugonés,Lugo,Nuevo,3,Rojo Granadina Metalizado,,78616.39,,,soon,Diésel,https://entry.audi.com/entry?country=es&language=es&ctx=aesnwb&id=RVNQMzAxMDYwMTMyMDQ5LTIwMjU=
ES,Audi,Q5 Sportback,SAV,ICE,2025.0,2026-06-08,"ARROJO, S-A",Perillo – Oleiros,,Nuevo,0,Negro Mito Metalizado,,78674.42,,,soon,Diésel,https://entry.audi.com/entry?country=es&language=es&ctx=aesnwb&id=RVNQMDAyNjQwMDQ0NjQ2LTIwMjU=
ES,Audi,Q5 Sportback e-hybrid,SAV,PHEV,2026.0,2026-06-08,MOVENTO SARSA,Terrassa,Barcelona,Nuevo,4,Negro Mito Metalizado,,78678.9,,,soon,Híbrido,https://entry.audi.com/entry?country=es&language=es&ctx=aesnwb&id=RVNQMDAxNjcwMjEzMTc2LTIwMjU=
ES,Audi,Q5 SUV,SAV,ICE,2025.0,2026-06-08,AUTOPODIUM,Girona,Girona,Nuevo,3,Verde Distrito Metalizado,,78780.28,,,soon,Diésel,https://entry.audi.com/entry?country=es&language=es&ctx=aesnwb&id=RVNQMDAzMTQwMTcxNjcwLTIwMjU=
ES,Audi,Q5 SUV,SAV,ICE,2026.0,2026-06-08,"SAFAMOTOR, S-A",Málaga,Málaga,Nuevo,3,Rojo Granadina Metalizado,,78783.9,,,soon,Gasolina,https://entry.audi.com/entry?country=es&language=es&ctx=aesnwb&id=RVNQMDEwOTAwMjExNTgwLTIwMjU=
ES,Audi,Q5 SUV,SAV,ICE,2026.0,2026-06-08,MOVENTO SARSA,Terrassa,Barcelona,Nuevo,3,Blanco Glaciar Metalizado,,78818.68,,,soon,Diésel,https://entry.audi.com/entry?country=es&language=es&ctx=aesnwb&id=RVNQMDAxNjcwMjEzNzY1LTIwMjU=
ES,Audi,Q5 Sportback,SAV,ICE,2025.0,2026-06-08,AUTOMOCIÓN ARAGONESA,Zaragoza,Zaragoza,Nuevo,0,Blanco Arkona,,78825.74,,,soon,Diésel,https://entry.audi.com/entry?country=es&language=es&ctx=aesnwb&id=RVNQMDEwODIwMTY0NTI3LTIwMjU=
ES,Audi,Q5 Sportback,SAV,ICE,2025.0,2026-06-08,A-V-I-S-A,Sevilla,Sevilla,Nuevo,0,Negro Mito Metalizado,,78833.26,,,soon,Diésel,https://entry.audi.com/entry?country=es&language=es&ctx=aesnwb&id=RVNQMDQ1NjEwMDIyNzE5LTIwMjU=
ES,Audi,Q5 Sportback,SAV,ICE,2025.0,2026-06-08,JARMAUTO,Rivas-Vaciamadrid,Madrid,Nuevo,0,Azul Navarra Metalizado,,78845.06,,,soon,Diésel,https://entry.audi.com/entry?country=es&language=es&ctx=aesnwb&id=RVNQMDAxNTgwMTYwMjU3LTIwMjU=
ES,Audi,Q5 Sportback,SAV,ICE,2025.0,2026-06-08,JARMAUTO,Rivas-Vaciamadrid,Madrid,Nuevo,0,Azul Navarra Metalizado,,78845.06,,,soon,Diésel,https://entry.audi.com/entry?country=es&language=es&ctx=aesnwb&id=RVNQMDAxNTgwMTYwMjU4LTIwMjU=
ES,Audi,Q5 SUV,SAV,ICE,2025.0,2026-06-08,AUTOPODIUM,Girona,Girona,Nuevo,3,Gris Daytona Efecto Perla,,78898.74,,,soon,Diésel,https://entry.audi.com/entry?country=es&language=es&ctx=aesnwb&id=RVNQMDAzMTQwMTgyNjMyLTIwMjU=
ES,Audi,Q5 SUV,SAV,ICE,2025.0,2026-06-08,AUTOPODIUM,Girona,Girona,Nuevo,3,Negro Mito Metalizado,,78910.65,,,soon,Diésel,https://entry.audi.com/entry?country=es&language=es&ctx=aesnwb&id=RVNQMDAzMTQwMDQ3MzE3LTIwMjU=
ES,Audi,Q5 Sportback,SAV,ICE,2025.0,2026-06-08,"HUERTAS MOTOR, S-L- (CARTAGENA)",Cartagena,Murcia,Nuevo,0,Blanco Arkona,,78926.18,,,soon,Diésel,https://entry.audi.com/entry?country=es&language=es&ctx=aesnwb&id=RVNQMDA2NTcwMTgyNjM0LTIwMjU=
ES,Audi,Q5 SUV,SAV,ICE,2025.0,2026-06-08,"SOLERA MOTOR, S-A",Jerez de la Frontera,Cádiz,Nuevo,3,Gris Tambora Metalizado,,78943.62,,,soon,Diésel,https://entry.audi.com/entry?country=es&language=es&ctx=aesnwb&id=RVNQMDAyMTcwMDEwNzI1LTIwMjU=
ES,Audi,A6 Avant,ESTATE,ICE,2026.0,2026-06-08,AUTOPODIUM,Girona,Girona,Nuevo,5,Gris Daytona Efecto Perla,,78974.69,,,soon,Diésel,https://entry.audi.com/entry?country=es&language=es&ctx=aesnwb&id=RVNQMDAzMTQwMDMzMTk4LTIwMjY=
ES,Audi,A5 Avant e-hybrid,ESTATE,PHEV,2026.0,2026-06-08,"ARROJO, S-A",Perillo – Oleiros,,Nuevo,2,Negro Mito Metalizado,,79166.61,,,soon,Híbrido,https://entry.audi.com/entry?country=es&language=es&ctx=aesnwb&id=RVNQMDAyNjQwMDUwMDI4LTIwMjY=
ES,Audi,Q5 SUV,SAV,ICE,2025.0,2026-06-08,"GARAJE DALMAU, S-A",Lleida,Lleida,Nuevo,3,Blanco Arkona,,79170.51,,,soon,Diésel,https://entry.audi.com/entry?country=es&language=es&ctx=aesnwb&id=RVNQMDA0MTEwMTg2MTc4LTIwMjU=
ES,Audi,A6 Avant,ESTATE,ICE,2026.0,2026-06-08,"SAFAMOTOR, S-A",Málaga,Málaga,Nuevo,5,Gris Daytona Efecto Perla,,79240.88,,,soon,Diésel,https://entry.audi.com/entry?country=es&language=es&ctx=aesnwb&id=RVNQMDEwOTAwMDMyMDQ4LTIwMjY=
ES,Audi,Q5 SUV e-hybrid,SAV,PHEV,2025.0,2026-06-08,MOVENTO SARSA,Terrassa,Barcelona,Nuevo,,0E,,79313.27,,,soon,Híbrido,https://entry.audi.com/entry?country=es&language=es&ctx=aesnwb&id=RVNQMDAxNjcwMTI4NDc5LTIwMjU=
ES,Audi,Q5 Sportback,SAV,ICE,2025.0,2026-06-08,"V- PEREZ RUMBAO, S-A  (VEPERSA)",Pontevedra,Pontevedra,Nuevo,0,Rojo Granadina Metalizado,,79360.61,,,soon,Diésel,https://entry.audi.com/entry?country=es&language=es&ctx=aesnwb&id=RVNQMDA2NDgwMDYxNzQwLTIwMjU=
ES,Audi,Q5 Sportback,SAV,ICE,2025.0,2026-06-08,"HUERTAS MOTOR, S-L",Murcia,Murcia,Nuevo,0,Negro Mito Metalizado,,79425.57,,,soon,Diésel,https://entry.audi.com/entry?country=es&language=es&ctx=aesnwb&id=RVNQMDA2NTkwMTYwMjQ4LTIwMjU=
ES,Audi,Q5 Sportback,SAV,ICE,2025.0,2026-06-08,"HUERTAS MOTOR, S-L",Murcia,Murcia,Nuevo,0,Negro Mito Metalizado,,79425.57,,,soon,Diésel,https://entry.audi.com/entry?country=es&language=es&ctx=aesnwb&id=RVNQMDA2NTkwMTYwMjUwLTIwMjU=
ES,Audi,Q5 Sportback,SAV,ICE,2025.0,2026-06-08,"HUERTAS MOTOR, S-L",Murcia,Murcia,Nuevo,0,Negro Mito Metalizado,,79425.57,,,soon,Diésel,https://entry.audi.com/entry?country=es&language=es&ctx=aesnwb&id=RVNQMDA2NTkwMTYwMjQ5LTIwMjU=
ES,Audi,Q5 Sportback,SAV,ICE,2025.0,2026-06-08,"URAL MOTOR, S-L",Burgos,Burgos,Nuevo,0,Gris Tambora Metalizado,,79425.57,,,soon,Diésel,https://entry.audi.com/entry?country=es&language=es&ctx=aesnwb&id=RVNQMDA5NDQwMTYwMzQ3LTIwMjU=
ES,Audi,Q5 Sportback,SAV,ICE,2025.0,2026-06-08,"URAL MOTOR, S-L",Burgos,Burgos,Nuevo,0,Gris Tambora Metalizado,,79425.57,,,soon,Diésel,https://entry.audi.com/entry?country=es&language=es&ctx=aesnwb&id=RVNQMDA5NDQwMTYwMzIyLTIwMjU=
ES,Audi,A6,SEDAN,ICE,2026.0,2026-06-08,"HUERTAS MOTOR, S-L- (CARTAGENA)",Cartagena,Murcia,Nuevo,3,Negro Mito Metalizado,,79477.24,,,soon,Diésel,https://entry.audi.com/entry?country=es&language=es&ctx=aesnwb&id=RVNQMDA2NTcwMTkyNTQ3LTIwMjU=
ES,Audi,Q5 Sportback,SAV,ICE,2025.0,2026-06-08,"SOLERA MOTOR, S-A",Jerez de la Frontera,Cádiz,Nuevo,0,Gris Tambora Metalizado,,79684.79,,,soon,Diésel,https://entry.audi.com/entry?country=es&language=es&ctx=aesnwb&id=RVNQMDAyMTcwMTYwMjI1LTIwMjU=
ES,Audi,Q5 Sportback,SAV,ICE,2025.0,2026-06-08,"SOLERA MOTOR, S-A",Jerez de la Frontera,Cádiz,Nuevo,0,Gris Tambora Metalizado,,79684.79,,,soon,Diésel,https://entry.audi.com/entry?country=es&language=es&ctx=aesnwb&id=RVNQMDAyMTcwMTYwMjI0LTIwMjU=
ES,Audi,A6 Avant e-tron,ESTATE,BEV,2026.0,2026-06-08,"HUERTAS MOTOR, S-L",Murcia,Murcia,Nuevo,1,Negro Mito Metalizado,,79709.2,,,soon,Eléctrico,https://entry.audi.com/entry?country=es&language=es&ctx=aesnwb&id=RVNQMDA2NTkwMDA4OTE4LTIwMjY=
ES,Audi,A6 Avant e-tron,ESTATE,BEV,2026.0,2026-06-08,"HUERTAS MOTOR, S-L",Murcia,Murcia,Nuevo,1,Gris Daytona Efecto Perla,,79709.2,,,soon,Eléctrico,https://entry.audi.com/entry?country=es&language=es&ctx=aesnwb&id=RVNQMDA2NTkwMDMzMDMwLTIwMjY=
ES,Audi,Q5 SUV,SAV,ICE,2025.0,2026-06-08,TELENAUTO,Trobajo del Camino,,Nuevo,3,Negro Mito Metalizado,,79751.24,,,soon,Diésel,https://entry.audi.com/entry?country=es&language=es&ctx=aesnwb&id=RVNQMDAyMTgwMTU4MjIzLTIwMjU=
ES,Audi,Q5 Sportback,SAV,ICE,2025.0,2026-06-08,MOGAUTO,Barcelona,Barcelona,Nuevo,0,Gris Daytona Efecto Perla,,79796.23,,,soon,Diésel,https://entry.audi.com/entry?country=es&language=es&ctx=aesnwb&id=RVNQMDgwMTMwMDYwMTM4LTIwMjU=
ES,Audi,Q5 Sportback,SAV,ICE,2025.0,2026-06-08,MOGAUTO,Barcelona,Barcelona,Nuevo,0,Gris Daytona Efecto Perla,,79797.13,,,soon,Diésel,https://entry.audi.com/entry?country=es&language=es&ctx=aesnwb&id=RVNQMDgwMTMwMDY0NjgzLTIwMjU=
ES,Audi,Q5 Sportback,SAV,ICE,2025.0,2026-06-08,MOGAUTO,Barcelona,Barcelona,Nuevo,0,Gris Daytona Efecto Perla,,79797.13,,,soon,Diésel,https://entry.audi.com/entry?country=es&language=es&ctx=aesnwb&id=RVNQMDgwMTMwMDY0NjgyLTIwMjU=
ES,Audi,Q5 Sportback,SAV,ICE,2025.0,2026-06-08,ALDAUTO,Colmenar Viejo,,Nuevo,0,Rojo Granadina Metalizado,,79797.13,,,soon,Diésel,https://entry.audi.com/entry?country=es&language=es&ctx=aesnwb&id=RVNQMDAzMjkwMTQzOTcyLTIwMjU=
ES,Audi,A6 Avant e-tron,ESTATE,BEV,2026.0,2026-06-08,QUADIS MOTORSOL,Sant Boi De Llobregat,,Nuevo,1,Azul Plasma Metalizado,,79799.23,,,soon,Eléctrico,https://entry.audi.com/entry?country=es&language=es&ctx=aesnwb&id=RVNQMzAzODQwMDIzMjQzLTIwMjY=
ES,Audi,Q5 Sportback,SAV,ICE,2025.0,2026-06-08,"HUERTAS MOTOR, S-L",Murcia,Murcia,Nuevo,0,Gris Tambora Metalizado,,79868.14,,,soon,Diésel,https://entry.audi.com/entry?country=es&language=es&ctx=aesnwb&id=RVNQMDA2NTkwMTg0ODE2LTIwMjU=
ES,Audi,Q5 Sportback,SAV,ICE,2025.0,2026-06-08,ALDAUTO,Colmenar Viejo,,Nuevo,0,Azul Navarra Metalizado,,79868.14,,,soon,Diésel,https://entry.audi.com/entry?country=es&language=es&ctx=aesnwb&id=RVNQMDAzMjkwMTY0NTE2LTIwMjU=
ES,Audi,Q5 Sportback,SAV,ICE,2025.0,2026-06-08,"HUERTAS MOTOR, S-L",Murcia,Murcia,Nuevo,0,Gris Tambora Metalizado,,79868.14,,,soon,Diésel,https://entry.audi.com/entry?country=es&language=es&ctx=aesnwb&id=RVNQMDA2NTkwMTg0ODE0LTIwMjU=
ES,Audi,Q5 Sportback,SAV,ICE,2025.0,2026-06-08,"HUERTAS MOTOR, S-L- (CARTAGENA)",Cartagena,Murcia,Nuevo,0,Gris Daytona Efecto Perla,,79869.04,,,soon,Diésel,https://entry.audi.com/entry?country=es&language=es&ctx=aesnwb&id=RVNQMDA2NTcwMTcxNDkzLTIwMjU=
ES,Audi,Q5 Sportback,SAV,ICE,2025.0,2026-06-08,"AUTOWAG TOLOSA, S-A",Tolosa,,Nuevo,0,Gris Tambora Metalizado,,79887.54,,,soon,Diésel,https://entry.audi.com/entry?country=es&language=es&ctx=aesnwb&id=RVNQMDAyMjYwMTYwMjc1LTIwMjU=
ES,Audi,Q5 Sportback e-hybrid,SAV,PHEV,2026.0,2026-06-08,AUTOPODIUM,Girona,Girona,Nuevo,4,Rojo Granadina Metalizado,,79905.89,,,soon,Híbrido,https://entry.audi.com/entry?country=es&language=es&ctx=aesnwb&id=RVNQMDAzMTQwMjExNTI5LTIwMjU=
ES,Audi,Q5 Sportback,SAV,ICE,2025.0,2026-06-08,ALDAUTO,Colmenar Viejo,,Nuevo,0,Azul Ultra Metalizado,,79955.05,,,soon,Diésel,https://entry.audi.com/entry?country=es&language=es&ctx=aesnwb&id=RVNQMDAzMjkwMTE5Nzk5LTIwMjU=
ES,Audi,A6 Avant,ESTATE,ICE,2026.0,2026-06-08,"TARTIERE AUTO, S-L",Lugonés,Lugo,Nuevo,5,Gris Daytona Efecto Perla,,79966.26,,,soon,Diésel,https://entry.audi.com/entry?country=es&language=es&ctx=aesnwb&id=RVNQMzAxMDYwMDU3MDc2LTIwMjY=
ES,Audi,Q5 Sportback,SAV,ICE,2025.0,2026-06-08,"SERRAMOVIL, S-A",Elche,Alicante,Nuevo,0,Dorado Sakhir Metalizado,,79994.59,,,soon,Diésel,https://entry.audi.com/entry?country=es&language=es&ctx=aesnwb&id=RVNQMDExNTgwMTYwMjc0LTIwMjU=
ES,Audi,Q5 Sportback,SAV,ICE,2026.0,2026-06-08,QUADIS MOTORSOL,Sant Boi De Llobregat,,Nuevo,3,Negro Mito Metalizado,,80108.14,,,soon,Diésel,https://entry.audi.com/entry?country=es&language=es&ctx=aesnwb&id=RVNQMzAzODQwMDAzNTU2LTIwMjY=
ES,Audi,Q5 Sportback e-hybrid,SAV,PHEV,2025.0,2026-06-08,"HUERTAS MOTOR, S-L- (CARTAGENA)",Cartagena,Murcia,Nuevo,1,Azul Navarra Metalizado,,80168.44,,,soon,Híbrido,https://entry.audi.com/entry?country=es&language=es&ctx=aesnwb&id=RVNQMDA2NTcwMTczNTc1LTIwMjU=
ES,Audi,Q5 Sportback,SAV,ICE,2026.0,2026-06-08,QUADIS MOTORSOL,Sant Boi De Llobregat,,Nuevo,3,Gris Daytona Efecto Perla,,80177.51,,,soon,Diésel,https://entry.audi.com/entry?country=es&language=es&ctx=aesnwb&id=RVNQMzAzODQwMjEzNzg3LTIwMjU=
ES,Audi,Q5 Sportback,SAV,ICE,2026.0,2026-06-08,QUADIS MOTORSOL,Sant Boi De Llobregat,,Nuevo,3,Gris Daytona Efecto Perla,,80177.51,,,soon,Diésel,https://entry.audi.com/entry?country=es&language=es&ctx=aesnwb&id=RVNQMzAzODQwMjEzMTgxLTIwMjU=
ES,Audi,A6 e-hybrid,SEDAN,PHEV,2026.0,2026-06-08,"HUERTAS MOTOR, S-L",Murcia,Murcia,Nuevo,,0E,,80212.07,,,soon,Híbrido,https://entry.audi.com/entry?country=es&language=es&ctx=aesnwb&id=RVNQMDA2NTkwMTY3Mzk4LTIwMjU=
ES,Audi,Q5 Sportback,SAV,ICE,2025.0,2026-06-08,MOGAUTO,Barcelona,Barcelona,Nuevo,0,Gris Daytona Efecto Perla,,80239.67,,,soon,Diésel,https://entry.audi.com/entry?country=es&language=es&ctx=aesnwb&id=RVNQMDgwMTMwMTQzOTUxLTIwMjU=
ES,Audi,Q5 Sportback,SAV,ICE,2025.0,2026-06-08,MOGAUTO,Barcelona,Barcelona,Nuevo,0,Negro Mito Metalizado,,80239.67,,,soon,Diésel,https://entry.audi.com/entry?country=es&language=es&ctx=aesnwb&id=RVNQMDgwMTMwMTQzOTUzLTIwMjU=
ES,Audi,Q5 Sportback,SAV,ICE,2025.0,2026-06-08,VILAMOBIL MOTOR,Tarragona,Tarragona,Nuevo,0,Blanco Arkona,,80275.71,,,soon,Gasolina,https://entry.audi.com/entry?country=es&language=es&ctx=aesnwb&id=RVNQMjAwMTIwMTYwMzgxLTIwMjU=
ES,Audi,Q5 Sportback,SAV,ICE,2025.0,2026-06-08,MOGAUTO,Barcelona,Barcelona,Nuevo,0,Gris Daytona Efecto Perla,,80311.58,,,soon,Diésel,https://entry.audi.com/entry?country=es&language=es&ctx=aesnwb&id=RVNQMDgwMTMwMTQzOTc4LTIwMjU=
ES,Audi,Q5 Sportback,SAV,ICE,2025.0,2026-06-08,MOGAUTO,Barcelona,Barcelona,Nuevo,0,Gris Daytona Efecto Perla,,80311.58,,,soon,Diésel,https://entry.audi.com/entry?country=es&language=es&ctx=aesnwb&id=RVNQMDgwMTMwMTQzOTc5LTIwMjU=
ES,Audi,Q5 Sportback,SAV,ICE,2025.0,2026-06-08,"HUERTAS MOTOR, S-L",Murcia,Murcia,Nuevo,0,Azul Ultra Metalizado,,80311.58,,,soon,Diésel,https://entry.audi.com/entry?country=es&language=es&ctx=aesnwb&id=RVNQMDA2NTkwMTQ0MDEzLTIwMjU=
ES,Audi,Q5 Sportback,SAV,ICE,2025.0,2026-06-08,"HUERTAS MOTOR, S-L",Murcia,Murcia,Nuevo,0,Verde Distrito Metalizado,,80311.58,,,soon,Diésel,https://entry.audi.com/entry?country=es&language=es&ctx=aesnwb&id=RVNQMDA2NTkwMTgyNjQwLTIwMjU=
